cMVAv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.668, 0.806, "2.8047+-2.2925*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.806, 0.8885, "4.28394+-4.12779*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.8885, 0.9155, "3.83167+-3.61876*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9155, 0.9425, "6.10441+-6.10127*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9425, 0.9695, "3.33311+-3.1609*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9695, 0.9965, "6.9777+-6.92015*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9965, 1.1, "0.0817694"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -1.1, -0.93375, "1.15349"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -0.93375, -0.78625, "6.1325+5.3665*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -0.78625, -0.64, "-3.25957+-6.57889*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -0.64, -0.49, "1.60774+1.02628*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -0.49, -0.34, "2.33986+2.5204*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -0.34, -0.19, "0.922725+-1.64764*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -0.19, -0.04, "1.16116+-0.392731*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -0.04, 0.11, "1.19642+0.488831*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.11, 0.254, "1.54465+-2.67686*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.254, 0.392, "0.834452+0.119178*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.392, 0.53, "0.868265+0.0329184*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.53, 0.668, "0.639606+0.464351*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.668, 0.806, "1.13467+-0.276762*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.806, 0.8885, "1.70072+-0.979053*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.8885, 0.9155, "-3.1885+4.52373*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.9155, 0.9425, "1.94325+-1.08168*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.9425, 0.9695, "-4.27133+5.51204*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.9695, 0.9965, "13.3486+-12.6623*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.9965, 1.1, "0.751533"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -1.1, -0.93375, "0.85649"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -0.93375, -0.78625, "7.28659+6.91608*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -0.78625, -0.64, "-2.65101+-5.72315*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -0.64, -0.49, "1.61346+0.940091*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -0.49, -0.34, "2.04723+1.82533*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -0.34, -0.19, "1.01568+-1.20864*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -0.19, -0.04, "1.1615+-0.441156*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -0.04, 0.11, "1.19809+0.473632*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.11, 0.254, "1.54558+-2.68533*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.254, 0.392, "0.9005+-0.145649*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.392, 0.53, "0.607204+0.602556*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.53, 0.668, "0.71582+0.397619*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.668, 0.806, "1.33544+-0.52996*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.806, 0.8885, "1.62853+-0.893587*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.8885, 0.9155, "-5.53466+7.16853*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.9155, 0.9425, "3.09975+-2.26284*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.9425, 0.9695, "-4.20628+5.48892*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.9695, 0.9965, "13.1408+-12.4039*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.9965, 1.1, "0.806499"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -1.1, -0.93375, "1.31943"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -0.93375, -0.78625, "6.16079+5.22956*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -0.78625, -0.64, "-3.80882+-7.45038*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -0.64, -0.49, "1.97988+1.59445*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -0.49, -0.34, "1.89678+1.42486*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -0.34, -0.19, "0.890076+-1.53603*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -0.19, -0.04, "1.05433+-0.671549*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -0.04, 0.11, "1.11236+0.779285*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.11, 0.254, "1.45256+-2.31346*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.254, 0.392, "0.867455+-0.00988767*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.392, 0.53, "1.0276+-0.418428*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.53, 0.668, "0.17952+1.18173*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.668, 0.806, "1.39129+-0.632292*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.806, 0.8885, "1.53704+-0.813127*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.8885, 0.9155, "-0.81229+1.83102*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.9155, 0.9425, "0.463387+0.437604*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.9425, 0.9695, "-7.38713+8.76707*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.9695, 0.9965, "15.8798+-15.2319*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.9965, 1.1, "0.724192"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -1.1, -0.93375, "0.379079"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -0.93375, -0.78625, "8.83477+9.01595*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -0.78625, -0.64, "-3.01255+-6.05219*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -0.64, -0.49, "1.89733+1.61949*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -0.49, -0.34, "2.77905+3.41892*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -0.34, -0.19, "0.972423+-1.89468*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -0.19, -0.04, "1.22305+-0.575575*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -0.04, 0.11, "1.28237+0.907467*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.11, 0.254, "1.70977+-2.97791*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.254, 0.392, "0.918577+0.137006*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.392, 0.53, "1.0504+-0.199289*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.53, 0.668, "0.577325+0.693314*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.668, 0.806, "1.14385+-0.154772*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.806, 0.8885, "1.86387+-1.0481*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.8885, 0.9155, "-3.56206+5.05875*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.9155, 0.9425, "2.19967+-1.23479*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.9425, 0.9695, "-4.64762+6.03024*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.9695, 0.9965, "14.8364+-14.0668*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.9965, 1.1, "0.74598"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -1.1, -0.93375, "1.3148"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.93375, -0.78625, "5.12056+3.99993*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.78625, -0.64, "-3.352+-6.77597*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.64, -0.49, "1.49927+0.804138*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.49, -0.34, "2.17536+2.18391*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.34, -0.19, "0.904097+-1.5551*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.19, -0.04, "1.13796+-0.324261*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.04, 0.11, "1.16421+0.33207*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.11, 0.254, "1.48279+-2.56408*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.254, 0.392, "0.802935+0.1125*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.392, 0.53, "0.800049+0.119863*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.53, 0.668, "0.662912+0.378611*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.668, 0.806, "1.13121+-0.322433*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.806, 0.8885, "1.63959+-0.95318*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.8885, 0.9155, "-3.04856+4.3233*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9155, 0.9425, "1.8472+-1.02433*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9425, 0.9695, "-4.13035+5.31789*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9695, 0.9965, "12.7913+-12.1361*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9965, 1.1, "0.662015"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -1.1, -0.93375, "1.30595"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.93375, -0.78625, "6.30571+5.3946*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.78625, -0.64, "-3.41421+-6.96777*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.64, -0.49, "1.63915+0.928103*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.49, -0.34, "2.34461+2.36781*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.34, -0.19, "0.927388+-1.80048*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.19, -0.04, "1.16778+-0.535242*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.04, 0.11, "1.203+0.345067*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.11, 0.254, "1.54685+-2.78084*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.254, 0.392, "0.846388+-0.0231333*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.392, 0.53, "0.851251+-0.0355401*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.53, 0.668, "0.581849+0.472766*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.668, 0.806, "1.09181+-0.290655*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.806, 0.8885, "2.16708+-1.62474*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8885, 0.9155, "-3.7167+4.99742*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9155, 0.9425, "1.47811+-0.676872*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9425, 0.9695, "-4.96141+6.15551*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9695, 0.9965, "11.7688+-11.101*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9965, 1.1, "0.727497"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -1.1, -0.93375, "1.00267"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.93375, -0.78625, "5.96124+5.33904*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.78625, -0.64, "-3.10652+-6.19389*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.64, -0.49, "1.57671+1.12366*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.49, -0.34, "2.33531+2.67182*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.34, -0.19, "0.918169+-1.49625*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.19, -0.04, "1.15467+-0.251499*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.04, 0.11, "1.18999+0.631369*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.11, 0.254, "1.54257+-2.57398*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.254, 0.392, "0.82268+0.260249*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.392, 0.53, "0.885192+0.100779*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.53, 0.668, "0.696902+0.456044*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.668, 0.806, "1.17723+-0.263011*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.806, 0.8885, "1.23856+-0.339105*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8885, 0.9155, "-2.66516+4.05451*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9155, 0.9425, "2.40445+-1.48302*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9425, 0.9695, "-3.58762+4.87461*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9695, 0.9965, "14.9156+-14.2107*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9965, 1.1, "0.77531"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -1.1, -0.93375, "1.09183"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.93375, -0.78625, "6.33879+5.65261*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.78625, -0.64, "-3.16128+-6.43015*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.64, -0.49, "1.58636+0.988036*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.49, -0.34, "2.29193+2.42797*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.34, -0.19, "0.904842+-1.65169*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.19, -0.04, "1.13605+-0.434825*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.04, 0.11, "1.17508+0.540987*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.11, 0.254, "1.51943+-2.58946*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.254, 0.392, "0.81225+0.194699*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.392, 0.53, "0.874704+0.0353785*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.53, 0.668, "0.645524+0.467793*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.668, 0.806, "1.10392+-0.218424*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.806, 0.8885, "1.19451+-0.330826*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8885, 0.9155, "-2.63743+3.982*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9155, 0.9425, "2.27331+-1.382*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9425, 0.9695, "-3.49727+4.74063*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9695, 0.9965, "14.3641+-13.6826*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9965, 1.1, "0.750773"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -1.1, -0.93375, "1.22004"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.93375, -0.78625, "5.90976+5.05741*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.78625, -0.64, "-3.36605+-6.74013*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.64, -0.49, "1.63095+1.06769*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.49, -0.34, "2.39183+2.62049*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.34, -0.19, "0.942118+-1.64335*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.19, -0.04, "1.18838+-0.347233*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.04, 0.11, "1.21957+0.432456*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.11, 0.254, "1.57201+-2.77153*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.254, 0.392, "0.85851+0.0375129*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.392, 0.53, "0.861353+0.03026*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.53, 0.668, "0.633243+0.460657*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.668, 0.806, "1.16799+-0.339867*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.806, 0.8885, "2.24824+-1.68012*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8885, 0.9155, "-3.78463+5.10983*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9155, 0.9425, "1.58643+-0.756977*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9425, 0.9695, "-5.10868+6.34659*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9695, 0.9965, "12.2513+-11.5595*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9965, 1.1, "0.752354"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -1.1, -0.93375, "1.14488"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.93375, -0.78625, "2.47157+1.42082*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.78625, -0.64, "-1.18223+-3.22631*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.64, -0.49, "0.856572+-0.0406796*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.49, -0.34, "1.44087+1.15176*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.34, -0.19, "0.65393+-1.16276*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.19, -0.04, "0.821473+-0.280957*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.04, 0.11, "0.836164+0.0863305*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.11, 0.254, "0.894418+-0.443247*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.254, 0.392, "0.85439+-0.285658*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.392, 0.53, "0.868424+-0.321459*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.53, 0.668, "0.874541+-0.333001*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.668, 0.806, "0.943647+-0.436452*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.806, 0.8885, "1.56279+-1.20462*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.8885, 0.9155, "0.56678+-0.083618*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9155, 0.9425, "0.172515+0.347038*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9425, 0.9695, "-0.0266959+0.558402*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9695, 0.9965, "0.773052+-0.266506*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9965, 1.1, "0.507479"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -1.1, -0.93375, "0"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.93375, -0.78625, "9.10782+9.75402*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.78625, -0.64, "1.16168+-0.352359*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.64, -0.49, "2.44142+1.64725*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.49, -0.34, "1.52437+-0.2243*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.34, -0.19, "1.77001+0.498184*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.19, -0.04, "1.54614+-0.680071*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.04, 0.11, "1.5629+-0.26123*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.11, 0.254, "1.40283+1.1939*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.254, 0.392, "1.51065+0.769429*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.392, 0.53, "1.47285+0.86586*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.53, 0.668, "1.45637+0.896949*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.668, 0.806, "1.27023+1.1756*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.806, 0.8885, "-0.397458+3.24469*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.8885, 0.9155, "2.28534+0.225228*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9155, 0.9425, "3.3473+-0.934758*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9425, 0.9695, "3.88388+-1.50407*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9695, 0.9965, "1.72973+0.717844*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9965, 1.1, "2.44507"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -1.1, -0.93375, "0.992884"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.93375, -0.78625, "0.992884+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.78625, -0.64, "0.992884+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.64, -0.49, "0.992884+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.49, -0.34, "0.992884+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.34, -0.19, "0.992884+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.19, -0.04, "0.992884+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.04, 0.11, "1.02019+0.682529*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.11, 0.254, "1.19533+-0.909674*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.254, 0.392, "1.09248+-0.504752*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.392, 0.53, "0.927079+-0.0828164*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.53, 0.668, "0.757693+0.236778*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.668, 0.806, "0.459212+0.683606*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.806, 0.8885, "-0.350292+1.68795*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.8885, 0.9155, "-0.19604+1.51434*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9155, 0.9425, "0.346218+0.922036*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9425, 0.9695, "0.733985+0.510613*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9695, 0.9965, "-0.248884+1.5244*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9965, 1.1, "1.27018"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -1.1, -0.93375, "1.00722"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -0.93375, -0.78625, "1.00722+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -0.78625, -0.64, "1.00722+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -0.64, -0.49, "1.00722+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -0.49, -0.34, "1.00722+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -0.34, -0.19, "1.00722+0*x"
